psd_sum,mnf,sm1,sm2,sm3,psr,spectral_entropy,ttp,class,channel
145.65432888447023,171.39028940358168,171.39028940358168,20211.585706926715,1586497.0107122357,0.09897059644710146,4.388419161815234,145.6543288844702,0,1
160.2280004884293,178.19800118538487,178.19800118538487,19717.161012936635,1335638.505862959,0.09138534713875388,4.434358637137615,160.2280004884293,0,1
220.6801049490911,200.8586492785833,200.8586492785833,18354.78613950427,620820.9580156538,0.06626349524939891,4.53657519274631,220.6801049490911,0,1
196.15089727115884,195.57266223371866,195.57266223371866,19169.06802709828,808641.8059323765,0.07355230696132138,4.5172291456063345,196.15089727115887,0,1
153.64840785052817,174.91624168511683,174.91624168511683,19099.65274448964,1277147.1290699453,0.09450144148221282,4.414599321648339,153.6484078505282,0,1
125.92656831235493,158.71140580406978,158.71140580406978,19198.023665173947,1660872.960365809,0.11664723119604414,4.284507195392788,125.92656831235493,0,1
155.28719019706057,172.15430463166905,172.15430463166905,18985.108694139406,1349283.029621959,0.09367943139256152,4.409768394822224,155.28719019706057,0,1
794.5901744671942,83.97340863541129,83.97340863541129,8065.335617605103,1576796.6985079746,0.07553537137096378,3.905213825305914,794.5901744671942,0,2
1013.2523278132079,91.03873624536405,91.03873624536405,8026.6549538307045,1511379.0345935826,0.06682398955763352,4.009974180585353,1013.2523278132078,0,2
1262.161259044554,89.9456741385075,89.9456741385075,7508.779506054717,1406790.6838674739,0.06160614518093425,3.993388628907676,1262.1612590445545,0,2
1162.5999794086963,82.64068390771303,82.64068390771303,6528.171146168668,1226232.8118010436,0.06385603423178178,3.902641749610649,1162.5999794086965,0,2
1311.0296671812978,86.22522012591564,86.22522012591564,6577.314897482486,1245429.162607738,0.052633432829018834,3.933451296924787,1311.029667181298,0,2
972.1276460103743,99.62948320950369,99.62948320950369,8813.981277215216,1608708.0754428008,0.04430441273457403,4.110056762266486,972.1276460103743,0,2
802.9625889504583,96.95960513638082,96.95960513638082,8432.207371877012,1532896.4496788695,0.04747205828685348,4.064261720141798,802.9625889504584,0,2
456.55785257319445,95.896802845662,95.896802845662,8928.507180511833,1555869.0733696523,0.0537353282925209,4.07954316127108,456.5578525731945,0,2
678.2888386364289,88.8571808443443,88.8571808443443,7927.754714486133,1454519.3614612787,0.055205510978012656,3.9867060344682925,678.2888386364289,0,2
737.9017231132784,84.52709345993797,84.52709345993797,7324.4613313681275,1337778.1720887027,0.061888171940492155,3.9382919447429483,737.9017231132784,0,2
968.6548115316006,87.73779291313058,87.73779291313058,7112.363750580764,1190221.8957799035,0.06476012917922189,3.9708773256849907,968.6548115316006,0,2
637.7010204511716,97.25211889854684,97.25211889854684,8409.573113710343,1381967.7168256796,0.04719319795896249,4.110853884518347,637.7010204511716,0,2
566.1090792780623,93.91626349687786,93.91626349687786,8526.0228759747,1419925.8468768643,0.060421323914617846,4.056101302925158,566.1090792780623,0,2
480.3447024666147,97.36189911276546,97.36189911276546,8810.079561429324,1507005.1667638673,0.0544109521928624,4.103066982938,480.34470246661476,0,2
479.3303169493651,104.46999384934264,104.46999384934264,9477.201876061017,1569155.51164394,0.04519287142518707,4.184817442510512,479.3303169493651,0,2
506.1921680017411,101.72614337167164,101.72614337167164,9261.570622221501,1548585.2110665883,0.04493204824094242,4.1576336844235735,506.1921680017411,0,2
557.4126997056438,100.0640916107783,100.0640916107783,9226.814865140312,1563804.3496925603,0.04765327269679364,4.1381326742473075,557.412699705644,0,2
69.75461101913291,103.53971938346568,103.53971938346568,18592.00247934525,3455997.2077993727,0.21141612934409082,3.5565727729586785,69.75461101913291,0,3
71.58596881838592,103.74428577733055,103.74428577733055,17885.525640317275,3229674.9965837277,0.20689977836705722,3.591058151774965,71.58596881838592,0,3
71.9655579515255,105.69274621683341,105.69274621683341,18200.31713605059,3225886.395216855,0.20380043201737774,3.6166814921507697,71.96555795152548,0,3
69.54375521658137,100.297929794406,100.297929794406,17347.271047323276,3173996.752155353,0.21095610739477133,3.5627763050575227,69.54375521658136,0,3
71.74439177464028,103.2763029278297,103.2763029278297,17731.04392924793,3203316.273903483,0.20475235521295004,3.616564764955658,71.74439177464028,0,3
72.6775822089987,105.7049297819792,105.7049297819792,18407.060006196236,3319390.977989423,0.20170946716055874,3.6369485811028497,72.6775822089987,0,3
71.50217210971577,105.64132161363882,105.64132161363882,18984.036626928573,3498751.181353412,0.20684841831923195,3.5922564176049256,71.50217210971576,0,3
76.13221096859348,118.4922781960344,118.4922781960344,20618.669409389266,3365520.0445709876,0.18956332393258712,3.742750107440669,76.13221096859348,0,3
78.20517558216947,119.59809312102651,119.59809312102651,20125.805360044014,3135884.473055419,0.19190188683271564,3.773251381939337,78.20517558216946,0,3
71.3764180372871,103.80454205662672,103.80454205662672,17965.463473588592,3217704.940125265,0.20794897496034825,3.5903627494986075,71.3764180372871,0,3
67.00196461319368,98.09250062637405,98.09250062637405,17357.287087952624,3262036.3610868235,0.21735781749497948,3.493580051250347,67.00196461319368,0,3
66.18401863813979,96.21147731224958,96.21147731224958,17411.32053680535,3345270.2935285196,0.2216882597041883,3.4505748743802913,66.18401863813978,0,3
69.53870361374926,101.44069801150265,101.44069801150265,17849.364532696614,3283034.9537340957,0.20978429204077903,3.5483843041933185,69.53870361374925,0,3
74.02145181696517,109.9749521750363,109.9749521750363,18821.100752304697,3246481.139285395,0.196677048844018,3.6770261218179963,74.02145181696515,0,3
76.56696522032324,112.90843224699283,112.90843224699283,19014.044977148966,3150317.8644099208,0.19096724794317954,3.7313543553471176,76.56696522032323,0,3
76.0184088642606,111.65505638402546,111.65505638402546,18984.673705804224,3203481.8250275664,0.19438548280621687,3.715023791016587,76.0184088642606,0,3
74.96893393282939,111.59714447621296,111.59714447621296,19170.79034683226,3265080.2721192273,0.1993552665318876,3.6916509150662042,74.9689339328294,0,3
410.01126809474044,188.9517589990842,188.9517589990842,14086.110222478486,991724.7194360126,0.03714364525370104,4.5326306364007465,410.01126809474044,0,4
505.3700131522516,184.8350849966724,184.8350849966724,12420.585073913991,905359.2647060961,0.030052665333278904,4.52476156049349,505.37001315225166,0,4
519.2160498003585,190.13811154419764,190.13811154419764,13614.428856994187,1060904.153295727,0.02944173739470018,4.558803738871124,519.2160498003586,0,4
378.6979019663819,183.09365311381748,183.09365311381748,14362.649310019857,1154573.4551191363,0.03973369935708329,4.546640112055016,378.6979019663819,0,4
334.7837326091926,178.37276592156397,178.37276592156397,13565.609633899985,1050218.6581194948,0.04341080746955384,4.519914910511522,334.78373260919255,0,4
363.1889543850827,172.07552937290458,172.07552937290458,11976.456299921654,915445.824716628,0.04107831029229404,4.457166707170547,363.18895438508264,0,4
301.99757989772075,178.35521097669562,178.35521097669562,13756.562775437838,912546.1884131987,0.05067283651880743,4.506152314102673,301.9975798977208,0,4
485.51484052541844,185.33833703983035,185.33833703983035,12208.06914796621,932609.3055706094,0.03078460731682129,4.504125653410257,485.51484052541844,0,4
464.2941910899683,183.42725064160066,183.42725064160066,12525.43479412815,1012176.6232358866,0.03327478808666399,4.500983011915905,464.2941910899683,0,4
321.21523386823435,173.7891709271294,173.7891709271294,13659.421280706512,1123552.444265557,0.046320556208049125,4.501536701897421,321.21523386823435,0,4
220.02745042276646,159.50381649176308,159.50381649176308,14005.610197539838,1161119.1559989925,0.06729616138466044,4.441270316767133,220.0274504227665,0,4
244.71854178172308,156.86315399678378,156.86315399678378,13496.619684733198,1397533.9308410513,0.061652874835662466,4.418956304559252,244.71854178172308,0,4
224.7600499367756,156.58783462386643,156.58783462386643,14903.115302362716,1599383.565588687,0.06788587924711438,4.423252825334467,224.7600499367756,0,4
228.7821014351608,161.91367600627714,161.91367600627714,14800.227314604906,1419984.0072778696,0.06566755082992032,4.453076720350333,228.7821014351608,0,4
172.6673138351737,155.17919389683925,155.17919389683925,16298.544233114957,1702802.7920831167,0.08703667226397693,4.385802114944781,172.6673138351737,0,4
138.1957150613805,147.356601421564,147.356601421564,17186.974735398002,1961416.995911861,0.1072032267505146,4.2798823920741755,138.1957150613805,0,4
209.7613467955304,162.4248812867107,162.4248812867107,15141.671815132306,1456036.6045228655,0.07076535993866517,4.408739981899514,209.76134679553041,0,4
703.3414500079234,138.45208929960705,138.45208929960705,6105.88247796274,621156.0794437081,0.050080988964558246,4.152292011995625,703.3414500079234,0,5
809.8189480006195,139.12765989512317,139.12765989512317,6008.497497507659,609015.8315786917,0.04361059374062379,4.154689640797338,809.8189480006195,0,5
880.6296701130002,139.53050297409416,139.53050297409416,5982.732627599961,611609.998084367,0.03782384056589543,4.169868798396834,880.629670113,0,5
874.9191809723014,142.50127377027584,142.50127377027584,5570.982617925472,495804.93809202174,0.03479227492563432,4.162176376262403,874.9191809723015,0,5
855.3647062996375,146.53213277711515,146.53213277711515,5650.557442890279,461000.40642805875,0.044680584519895414,4.182376725046384,855.3647062996374,0,5
882.1822221244067,142.9848237276221,142.9848237276221,5558.2913757759925,490131.74940592714,0.041323304110140714,4.159439735469076,882.1822221244066,0,5
786.285424080977,142.29927536063727,142.29927536063727,5502.279814224275,481831.5129988579,0.04980255242735449,4.150473642817845,786.285424080977,0,5
742.912535869148,142.25311596065828,142.25311596065828,5681.173952906396,501699.6825280917,0.03546467735411831,4.173607552889448,742.9125358691481,0,5
854.2910836630634,140.76758857269346,140.76758857269346,5637.65907494617,501599.33486055414,0.03390320942699059,4.175559222759283,854.2910836630633,0,5
1081.4975337385279,141.50773342986204,141.50773342986204,5297.710461861618,436864.92923318094,0.03569625363817172,4.16271022338159,1081.4975337385279,0,5
911.9153813162118,144.010997416395,144.010997416395,5354.078176675221,385215.0578416001,0.03249555907254983,4.163906005789123,911.9153813162118,0,5
733.5880498188116,145.3831315333272,145.3831315333272,5509.915987504196,394399.7787962334,0.03833347413597458,4.162985838200157,733.5880498188116,0,5
682.4633182925371,143.70660100907153,143.70660100907153,5510.405641845338,396793.5782201806,0.04549586990444843,4.165520997908176,682.4633182925372,0,5
713.0799948890229,139.68535454946618,139.68535454946618,5208.607147885686,422881.9738752635,0.041902484310917636,4.13233223330891,713.079994889023,0,5
829.7961081879635,141.17314971127416,141.17314971127416,4894.895510695585,378216.93882583606,0.03751330902406409,4.119528686999404,829.7961081879635,0,5
811.7740307661336,141.011980491871,141.011980491871,4892.056668777586,359288.0716053549,0.03650166528065139,4.115014104226841,811.7740307661337,0,5
865.2461317390967,140.41507915119362,140.41507915119362,4931.796244218421,400151.80398353364,0.04793222942388659,4.104606721602658,865.2461317390968,0,5
1223.992597033598,147.49459186808738,147.49459186808738,8160.951238791394,1004286.8211269394,0.04814095070402079,4.279738369038908,1223.992597033598,0,6
1396.3078592659651,144.48629491081016,144.48629491081016,8121.852500790524,1058752.9182615702,0.05202104182654007,4.253606523197501,1396.3078592659651,0,6
1427.2018782972425,143.14946881811963,143.14946881811963,7992.819947456742,1026128.2800175094,0.056299320096866695,4.25512764249914,1427.2018782972423,0,6
1493.5481663682247,149.73919240740778,149.73919240740778,7586.840763903823,875537.0438407031,0.03345654545739476,4.290883653539419,1493.5481663682249,0,6
1338.9701427700606,150.63362205903618,150.63362205903618,7634.626751846168,862857.6422050156,0.035548512942734874,4.304004732487587,1338.9701427700606,0,6
1379.7400539129408,148.8686417097931,148.8686417097931,7778.96831736681,941708.8305263995,0.040211404561690006,4.2849582263110175,1379.740053912941,0,6
1232.1719713303864,147.50101092533214,147.50101092533214,7836.316318691052,991096.7269495752,0.0484797238763189,4.263340223188555,1232.1719713303867,0,6
1321.0385952858726,147.2212876339928,147.2212876339928,7287.145083027449,864027.983290444,0.03834806032261366,4.2421145545618,1321.0385952858724,0,6
1439.998821091907,152.07052261935326,152.07052261935326,7476.383709319094,902364.3278698921,0.038277086075921216,4.258542518221959,1439.998821091907,0,6
1720.3330813495636,152.30493791989525,152.30493791989525,7420.845157596256,967602.3715076506,0.03677062280761176,4.233940045128658,1720.3330813495636,0,6
1573.378358229641,149.73328764108754,149.73328764108754,7104.523914119952,912681.7719256433,0.04082393814707424,4.22073084272163,1573.3783582296408,0,6
1267.804203947156,149.6133273809507,149.6133273809507,7702.874978760167,1012429.5477518558,0.049721693662000174,4.23097619135556,1267.804203947156,0,6
1361.6974058465064,146.36469678664375,146.36469678664375,7264.4280475460055,978467.5744404977,0.04548024016233504,4.210622561038766,1361.6974058465064,0,6
1292.5552596124353,144.22385304346403,144.22385304346403,7125.421494644759,981378.8504300183,0.04238429487237312,4.197506922535514,1292.5552596124353,0,6
1493.9197633989547,149.1624019311838,149.1624019311838,7217.508552191328,971215.9195705527,0.04610794177600047,4.214660812029828,1493.9197633989547,0,6
1353.4837194037477,149.3715497055696,149.3715497055696,7045.782938455676,875869.039420758,0.04295839055195441,4.229950287543059,1353.4837194037477,0,6
1695.7719560610612,146.7574889015172,146.7574889015172,6213.941318645935,833123.6868423264,0.0539993466514147,4.11855773267946,1695.7719560610615,0,6
503.2989272997978,164.38015480952294,164.38015480952294,10379.127874754955,999475.449397263,0.031590530606206056,4.410144511295798,503.2989272997978,0,7
677.5505921633202,164.29343584068363,164.29343584068363,9462.774507427792,940683.2735147332,0.047392588068756,4.351249337867572,677.5505921633201,0,7
747.484906400642,164.53215969742908,164.53215969742908,9448.373452853048,974237.3641374522,0.044722825111212984,4.365430758376109,747.484906400642,0,7
776.6883130541967,162.58706384738716,162.58706384738716,9171.484040071957,939803.2839301601,0.03364053476043715,4.35972092075895,776.6883130541969,0,7
623.4363239563388,158.2775308952672,158.2775308952672,9501.573129108234,1040964.8681765007,0.04064784048755664,4.351305567942283,623.4363239563387,0,7
665.7423379138005,163.92774676629307,163.92774676629307,10620.706976535757,1119514.6132140027,0.032838169630126056,4.422312526218535,665.7423379138005,0,7
705.9789790224978,162.020538632368,162.020538632368,9957.375545725628,1049402.7648324794,0.04270081250983641,4.389970704343303,705.9789790224979,0,7
748.9003474842367,164.15899538471947,164.15899538471947,9586.873475630735,936048.037529198,0.04156275996710372,4.392827352157804,748.9003474842368,0,7
742.19567367819,162.71916593247363,162.71916593247363,8847.94618301583,925309.0814380544,0.035031968567817984,4.353237103512757,742.1956736781901,0,7
775.7631384392517,159.87418012076594,159.87418012076594,8758.353219595596,978515.1766869434,0.038998463600321456,4.329586983717202,775.7631384392519,0,7
841.0561482702653,160.97945393632656,160.97945393632656,8722.557741381312,990453.200944232,0.03876733195692783,4.3199147541715295,841.0561482702653,0,7
844.0618550895833,166.97371312751824,166.97371312751824,9058.772251260367,952635.4985063501,0.04735611830011851,4.347325380242999,844.0618550895832,0,7
893.9309819897256,162.1202123059729,162.1202123059729,9118.241417449293,1009918.0628154126,0.043060548793273784,4.344435795455379,893.9309819897255,0,7
731.6339392505781,158.54871318192116,158.54871318192116,9349.042846190227,1015736.7581736278,0.033576463369684575,4.352211442914568,731.6339392505781,0,7
828.9181682599266,162.57380017558495,162.57380017558495,9091.178726162427,962422.1475889725,0.03586767862680491,4.364499042252616,828.9181682599266,0,7
762.4804190861048,162.05862330931015,162.05862330931015,8519.1485750504,866293.5626265258,0.036843285567022085,4.325223521062327,762.4804190861049,0,7
1068.1525909768995,163.1149327546046,163.1149327546046,8268.284538771273,938382.0133356189,0.046472488799953984,4.292593164367025,1068.1525909768995,0,7
135.8768417337427,124.13452165617647,124.13452165617647,12634.493756026395,1637218.8900217798,0.10770049618925147,4.147382652912227,135.8768417337427,0,8
151.2999787049908,124.86933022467935,124.86933022467935,11617.839754717475,1444791.3484281355,0.0954049269098509,4.1575047700889485,151.29997870499076,0,8
168.94387405368047,125.6403925004901,125.6403925004901,10950.647623160512,1359908.1586662424,0.08825958952030688,4.173971372856819,168.94387405368047,0,8
164.02476598922016,124.17166336105589,124.17166336105589,10569.797951467954,1277497.3767661809,0.08925316099552102,4.156807906067517,164.02476598922016,0,8
129.5966721264985,119.5865549435104,119.5865549435104,12070.284145861768,1570739.450750377,0.11418699939895065,4.101100094550402,129.5966721264985,0,8
163.33992537610396,119.63008887331041,119.63008887331041,10469.09451630209,1379498.3940513462,0.0899980657580296,4.1196914370433975,163.33992537610396,0,8
169.7682307115248,117.71731849248475,117.71731849248475,9885.285536038526,1340790.2774301872,0.08726570953075552,4.100306825699163,169.7682307115248,0,8
176.6998975290888,121.54004599343233,121.54004599343233,10264.506195202295,1355115.2406677376,0.08562883631047855,4.136444014963079,176.6998975290888,0,8
159.58962325180605,121.67981516100089,121.67981516100089,10694.904278150012,1398258.3629736698,0.09180748022285999,4.140243522311179,159.58962325180602,0,8
156.05691694532214,118.64055218423763,118.64055218423763,10608.783143271381,1443179.1513402294,0.09495082340660255,4.115669023202172,156.05691694532217,0,8
162.9157922111854,126.30366242510566,126.30366242510566,11273.946674411047,1401837.1793936803,0.08990578362783513,4.19859317106483,162.91579221118536,0,8
172.38557765606967,129.98983533373544,129.98983533373544,11436.543175445806,1376109.7460758034,0.08586050598006284,4.2230068741902365,172.38557765606967,0,8
180.35782781620495,129.13195675773946,129.13195675773946,11171.890048928508,1355515.9807853745,0.08314524135293108,4.214614472814799,180.35782781620495,0,8
166.80878609642264,122.2361155051455,122.2361155051455,10615.661812207863,1349008.8385562298,0.09122050016089531,4.145197255172997,166.80878609642266,0,8
154.73274476952665,120.26262941606284,120.26262941606284,10794.247562828838,1419828.275062753,0.09446257548194753,4.128986853575919,154.73274476952668,0,8
140.56981250429908,115.67347994577148,115.67347994577148,10607.299492624645,1393402.0970464053,0.10661088646389176,4.069912968093893,140.56981250429908,0,8
171.30339336067888,125.943128523154,125.943128523154,11271.648811559904,1447275.7643760687,0.08708667120361506,4.177601697904956,171.30339336067888,0,8
203.4912273911038,180.433181659891,180.433181659891,22418.8945827999,2081946.3814670877,0.07508808951464256,4.5170840331224955,203.49122739110382,0,1
249.5498414960379,174.65677682973893,174.65677682973893,18750.643519590136,1867726.1406283916,0.058646051594768274,4.509358977073315,249.5498414960379,0,1
519.5538275638797,117.9294283380904,117.9294283380904,14724.143744465993,2597578.24681004,0.04668645914115497,4.258820812448329,519.5538275638796,0,1
671.4515852721142,110.37452823170565,110.37452823170565,14702.090871692857,2868579.5273448573,0.05095646662311448,4.128619661913178,671.4515852721142,0,1
283.1914995937352,195.2685731247107,195.2685731247107,21355.374190628692,1362839.9178259163,0.054519754370139714,4.587383959396251,283.1914995937352,0,1
1009.8083500794239,93.17665591658474,93.17665591658474,11177.61737467002,2571507.901256143,0.07531425304457223,3.8560696988323353,1009.8083500794239,0,1
967.7153256817494,88.92884298909019,88.92884298909019,10580.317784108849,2563059.1930287625,0.08256620682169002,3.7980773740303264,967.7153256817495,0,1
728.6970282971753,93.10105635206874,93.10105635206874,11272.024209768908,2633483.614041121,0.0752049182002525,3.9056185183055776,728.6970282971754,0,1
209.22527641078975,183.6005789158995,183.6005789158995,22920.67057363177,2018281.5228330472,0.06866778841730559,4.550650911184034,209.22527641078975,0,1
228.33345620366566,189.0242316171517,189.0242316171517,23030.026341410045,1856391.2733283874,0.06661107616663396,4.566769081495069,228.33345620366563,0,1
238.41226938471152,189.821541145013,189.821541145013,22622.979687145344,1751259.0626620858,0.06167002793707133,4.574962137916364,238.41226938471152,0,1
269.02238600632154,188.14428639321372,188.14428639321372,22746.962224450443,1977638.082832375,0.0584279055993124,4.5573686586636875,269.02238600632154,0,1
275.4399639762453,182.05692494785558,182.05692494785558,22177.67233540734,2213288.7455781857,0.058353270451115845,4.5387655704568495,275.4399639762453,0,1
252.39279421744337,182.4098997518665,182.4098997518665,22613.545227827428,2150568.0581518873,0.06275429018884676,4.518848420669893,252.3927942174434,0,1
187.50751973173243,182.28252300081837,182.28252300081837,23280.4348319118,2043484.9384996127,0.08181884879535918,4.496973853390106,187.50751973173243,0,1
229.28524155043948,195.38635903227183,195.38635903227183,24065.294918165855,1682877.4933139211,0.06733464482115235,4.575631589883281,229.28524155043948,0,1
209.89870106493888,186.21350317380745,186.21350317380745,23537.301670504086,1915004.852796483,0.06926840746029088,4.543818319670216,209.89870106493893,0,1
527.2380070390727,157.62894439747245,157.62894439747245,12933.757642125258,1727616.9018753562,0.03728432830345602,4.423107760823807,527.2380070390727,0,2
590.2495374216548,152.73440831298345,152.73440831298345,11839.526612486821,1630587.7239757571,0.04488607319778711,4.355736503090815,590.2495374216548,0,2
677.9841464117903,155.84730432188067,155.84730432188067,12013.1099196852,1561597.9182476948,0.04635755635399909,4.378437292489054,677.9841464117902,0,2
823.6170741947552,161.1362417689347,161.1362417689347,12095.499772135336,1485941.9292547884,0.04635382248204486,4.4185132949419454,823.6170741947553,0,2
838.7439718576315,168.52877446810362,168.52877446810362,12966.80176071553,1406901.0203773733,0.03427443971755003,4.49552576653365,838.7439718576315,0,2
802.1729411960421,159.1217889070845,159.1217889070845,12317.533056683378,1504584.446960955,0.046713165182354265,4.430527555463032,802.1729411960421,0,2
796.1424446481865,150.45224084408315,150.45224084408315,11939.936552410185,1686033.013357366,0.05182073093999161,4.364185364850909,796.1424446481864,0,2
527.1080506611912,150.16913360284593,150.16913360284593,13102.832227849396,1786377.4611767419,0.050698934654696826,4.407063593841119,527.1080506611911,0,2
619.7097096607298,164.32452316748828,164.32452316748828,12682.967958936322,1497536.4834003735,0.032985695851510725,4.444912229469335,619.7097096607297,0,2
684.953298320553,168.19394409627222,168.19394409627222,12854.233088662657,1430363.0328430512,0.035315808684761724,4.450198641567792,684.9532983205529,0,2
735.5054383117902,173.74219932713766,173.74219932713766,12763.159391466603,1271084.1355719133,0.035029744279471885,4.4756978726580785,735.5054383117902,0,2
914.9123656129051,160.49046295059597,160.49046295059597,11732.784555290176,1435429.1511057303,0.0640752359285013,4.330260980421866,914.9123656129051,0,2
949.1789881203936,150.62761309434913,150.62761309434913,11103.81310188584,1555558.1474196883,0.07090472998478685,4.272290228405691,949.1789881203936,0,2
766.3058276508474,152.17004790004546,152.17004790004546,11962.864442863885,1653574.6724298748,0.07242612635269963,4.2957587340060455,766.3058276508475,0,2
342.551015241813,151.29195712984946,151.29195712984946,15029.5568392334,2166455.6076957867,0.05512177140008414,4.342538575163736,342.55101524181305,0,2
611.6007598471357,160.2613001823395,160.2613001823395,13305.860799471762,1657536.9149374596,0.04901476494952831,4.411639374405234,611.6007598471357,0,2
463.69413318371454,158.05970379784435,158.05970379784435,13541.748388644275,1638495.1838050638,0.041820497408052444,4.41993546840747,463.69413318371454,0,2
4360.089784544016,138.982892128436,138.982892128436,5326.892078949365,773501.577933618,0.043136649623142696,4.035746489518615,4360.089784544017,0,3
4247.013563937237,137.22894649755256,137.22894649755256,5305.100596928881,751391.7302736962,0.04909318494393035,4.02729160562149,4247.0135639372365,0,3
4706.733861576861,134.88342128101885,134.88342128101885,5199.040132520935,759365.3131144751,0.04309105881023757,4.011579312076435,4706.73386157686,0,3
4884.381178057945,134.48639885020225,134.48639885020225,5309.077939082464,796808.1956360136,0.05062924159865036,4.009329559859237,4884.381178057947,0,3
3985.7765131815695,138.04364894250816,138.04364894250816,6026.904726420432,904404.7098083213,0.04642091253454489,4.069312853652086,3985.77651318157,0,3
4073.5038607585107,129.06903416323394,129.06903416323394,5184.652860856895,797592.1937667184,0.07601104016192516,3.94053611582591,4073.503860758511,0,3
4641.073747624945,125.42435489089445,125.42435489089445,4562.671472169771,707075.2277037867,0.08257120281215947,3.871991893494567,4641.073747624945,0,3
3415.89705598158,124.72929205037413,124.72929205037413,4499.454022189705,683649.3474291319,0.07379514503763801,3.8993619440644705,3415.8970559815793,0,3
4174.475820913549,122.77577209948033,122.77577209948033,4351.221567950527,707137.3940139763,0.0757633320876392,3.829123660946323,4174.475820913549,0,3
4609.1659147773435,121.05263881492888,121.05263881492888,4256.931751411573,697451.4336734043,0.07882194407448374,3.7879696700657526,4609.1659147773435,0,3
4918.777554546194,122.7294495346686,122.7294495346686,4106.767168841647,632843.8609495441,0.067229928413562,3.809109469378902,4918.777554546194,0,3
5408.800677546959,121.38665996038627,121.38665996038627,4065.174014398858,600925.7674757692,0.08011974651237423,3.819322789617209,5408.800677546959,0,3
6044.269657592402,117.31744831549891,117.31744831549891,3914.824228121405,590460.3049863597,0.08951010529511207,3.789849150996879,6044.269657592402,0,3
4480.880661311829,118.94216789210624,118.94216789210624,4381.3636532461205,671153.8317906572,0.1012014502565634,3.8158118661430382,4480.880661311829,0,3
2503.7075181901027,128.7914845123467,128.7914845123467,5535.302810560423,861514.8222297201,0.060000866676867666,3.9835331708468895,2503.7075181901027,0,3
4016.506278530368,122.37171152312008,122.37171152312008,4775.166162192043,765239.3339088735,0.0716117000158461,3.8789297900976245,4016.506278530368,0,3
2784.2313425858742,120.78002379563209,120.78002379563209,4809.4185751781815,801309.1613436863,0.07300396348964319,3.8317803050345676,2784.231342585874,0,3
2131.229435134812,171.13309962222382,171.13309962222382,9137.36166198591,1117369.2037327983,0.03637810724822957,4.360362822894249,2131.229435134812,0,4
2284.7086551426455,164.7024108662674,164.7024108662674,8700.811354305466,1093474.4177607782,0.03524252388230044,4.315911550377167,2284.7086551426455,0,4
2122.7926350377334,162.8175736648388,162.8175736648388,8864.528900049438,1106070.4880852846,0.042961364670608584,4.33264677425461,2122.7926350377334,0,4
1956.346340927287,166.93644052394762,166.93644052394762,9521.01010808744,1190231.1673808156,0.03565611277572488,4.365050222653361,1956.3463409272867,0,4
1809.9332291560095,171.11636315284716,171.11636315284716,9878.844973646508,1205088.9277706384,0.0381009859732834,4.375170732669656,1809.9332291560095,0,4
1663.3038913477512,159.28787627803595,159.28787627803595,9104.014326483752,1196907.484117732,0.03894875860033447,4.303076641679045,1663.3038913477515,0,4
1797.8775502396204,151.73690800752348,151.73690800752348,8041.877648559631,1108106.9237984058,0.05134492123031944,4.222017819067413,1797.8775502396202,0,4
1690.0235133194788,145.4612027414223,145.4612027414223,7347.891685989141,1064919.073883854,0.04634082411983101,4.175923410660735,1690.0235133194788,0,4
2094.8510472964663,135.26627523348654,135.26627523348654,6581.580744447196,1085225.4811036233,0.057467878916493804,4.025568277648587,2094.8510472964663,0,4
2050.07756567,132.65551852827343,132.65551852827343,6747.1354297785065,1153985.7333576218,0.06480602086077109,3.9726930347159954,2050.07756567,0,4
2195.206044456266,134.72321916776917,134.72321916776917,6454.640229776657,1111074.974471226,0.0582698032074905,3.977069705902215,2195.2060444562667,0,4
2054.4498924904824,141.9154803056839,141.9154803056839,7187.62895802607,1159103.1221632347,0.053351594731185,4.069118959259092,2054.449892490482,0,4
2004.3922779727468,131.77575903493852,131.77575903493852,6244.043445448203,1013223.134577241,0.05431734718922735,4.012595686566961,2004.392277972747,0,4
1435.357198809284,134.50117036273096,134.50117036273096,7314.290078428287,1147605.2913641282,0.05562099433126936,4.095981676084799,1435.3571988092845,0,4
1004.0200245332094,136.36722054186333,136.36722054186333,8241.954200869854,1336527.9660976594,0.05724574544780805,4.122764952351243,1004.0200245332094,0,4
1669.3989513249435,134.03185398112913,134.03185398112913,6849.0873501393235,1145339.3316606565,0.062410179257297915,4.028404432535358,1669.3989513249437,0,4
1250.5124256516685,135.45484781748488,135.45484781748488,7536.706067458937,1309778.4905018215,0.07573217597227982,4.008850567529702,1250.5124256516683,0,4
906.5522756629225,203.5692149355483,203.5692149355483,14274.177721212265,1079856.4226404172,0.02105108604657828,4.634410348363591,906.5522756629225,0,5
898.2867009762856,203.1358549145275,203.1358549145275,13842.559504504,966818.7702485785,0.025598522541647045,4.625918716802032,898.2867009762856,0,5
959.7883480689437,194.1950456027104,194.1950456027104,12951.803882078997,1088667.1851679496,0.03191938553526233,4.585410867726556,959.7883480689436,0,5
1175.2944589665146,194.71315775570275,194.71315775570275,12873.909771821118,1149316.652657456,0.029205172389572043,4.548199659259805,1175.2944589665144,0,5
1184.4140509805015,198.3779834004425,198.3779834004425,12948.689541649625,1131524.423302684,0.030503607501677146,4.54950213902794,1184.4140509805015,0,5
